Date,Region,Product_Name,Category,Sub_Category,Product_ID,Sales_Units,Price_At_Time,Revenue,Stock_Level,Marketing_Spend,Social_Media_Influence_Score,Festival_Seasonality_Adjustment,Customer_Rating,Rolling_Avg_Sales
2023-04-19,South,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,549,2354.23,1292472.27,1950,34912.46,109.33,0.89,3.72,593
2023-04-19,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,217,1837.28,398689.76,694,43496.81,102.17,1.15,4.74,482
2023-04-19,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,221,1394.21,308120.41,1864,20553.69,54.14,1.1,4.8,491
2023-04-19,West,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,304,933.69,283841.76,1959,33812.71,40.38,1.17,3.4,627
2023-04-19,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,435,1745.9,759466.5,1411,10152.71,28.87,0.88,3.24,648
2023-04-19,North,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,763,1364.29,1040953.27,1222,45656.52,59.09,1.13,4.37,540
2023-04-19,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,698,447.09,312068.82,1938,19499.13,91.23,0.98,3.52,407
2023-04-19,Central,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,543,914.65,496654.95,1309,18929.16,74.99,0.89,4.61,691
2023-04-19,West,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,335,2303.07,771528.45,1668,11132.35,46.32,1.07,4.6,524
2023-04-19,South,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,492,1496.25,736155.0,967,40399.15,48.93,1.15,3.64,648
2023-04-19,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,138,1917.04,264551.52,1966,13269.7,115.66,0.97,3.57,574
2023-04-19,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,283,515.94,146011.02,890,43508.36,108.65,1.02,4.14,619
2023-04-19,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,436,760.87,331739.32,1099,37656.27,66.2,0.9,4.32,661
2023-04-19,East,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,797,619.61,493829.17,830,5985.55,24.91,1.09,3.02,608
2023-04-19,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,532,624.85,332420.2,770,4346.72,97.71,0.96,3.13,468
2023-04-19,Central,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,125,1239.79,154973.75,1244,35173.46,57.13,1.01,4.66,634
2023-04-20,Central,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,257,2258.31,580385.67,1304,1704.32,35.37,1.12,3.52,699
2023-04-20,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,673,311.44,209599.12,1471,31870.61,57.7,1.12,3.75,485
2023-04-20,North,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,209,1480.73,309472.57,1790,1693.3,106.17,1.08,4.56,637
2023-04-20,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,350,1219.1,426685.0,776,26997.26,102.54,1.11,4.04,509
2023-04-20,West,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,687,1938.91,1332031.17,849,32998.47,77.69,1.1,4.35,438
2023-04-20,South,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,285,1232.11,351151.35,1423,20989.37,76.43,1.18,4.12,565
2023-04-20,South,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,656,771.31,505979.36,1359,9541.35,88.99,0.99,3.28,644
2023-04-20,East,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,111,971.46,107832.06,1086,39650.14,82.37,0.87,4.57,674
2023-04-20,Central,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,147,2076.28,305213.16,1848,42562.76,97.64,1.18,3.03,694
2023-04-20,West,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,630,1940.47,1222496.1,549,17973.71,77.81,1.2,4.59,404
2023-04-20,South,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,629,1932.75,1215699.75,1495,7656.3,23.69,1.18,3.03,613
2023-04-20,East,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,327,1111.1,363329.7,987,35894.47,69.59,0.92,4.13,659
2023-04-20,West,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,113,1189.89,134457.57,728,38385.44,104.95,1.06,4.9,522
2023-04-20,North,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,112,974.83,109180.96,544,5578.12,56.5,0.92,4.31,491
2023-04-20,South,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,725,1798.98,1304260.5,1779,19619.87,80.76,1.09,3.34,573
2023-04-20,North,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,253,1815.21,459248.13,1604,26998.0,16.86,1.16,3.43,665
2023-04-20,West,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,659,2079.1,1370126.9,962,3308.07,11.69,0.99,3.71,599
2023-04-20,North,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,445,2037.44,906660.8,1350,4125.5,107.37,0.98,3.37,411
2023-04-20,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,726,374.43,271836.18,1957,41763.13,96.74,1.12,3.81,424
2023-04-20,South,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,705,1414.07,996919.35,1598,15564.01,95.94,1.04,3.46,560
2023-04-20,Central,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,456,2399.8,1094308.8,1523,6760.98,29.52,0.92,4.09,522
2023-04-20,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,343,2441.42,837407.06,1454,9427.98,71.44,1.05,3.8,543
2023-04-20,South,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,717,464.42,332989.14,1430,32634.06,80.95,0.92,4.38,438
2023-04-20,North,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,574,1097.53,629982.22,770,31310.45,94.45,1.1,4.92,596
2023-04-20,West,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,181,2458.73,445030.13,1868,2399.73,83.24,1.02,3.79,406
2023-04-20,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,133,1709.63,227380.79,1060,23537.49,81.39,0.87,3.84,677
2023-04-20,South,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,359,985.93,353948.87,708,8529.65,92.57,0.95,3.15,639
2023-04-20,West,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,727,663.5,482364.5,1290,19235.34,76.9,1.16,4.71,463
2023-04-20,North,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,381,373.0,142113.0,580,31776.28,43.71,0.87,3.75,456
2023-04-20,South,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,420,2094.99,879895.8,838,47963.47,10.24,1.0,4.83,567
2023-04-20,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,624,867.98,541619.52,1054,38651.43,71.02,1.1,4.21,500
2023-04-20,East,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,567,2023.49,1147318.83,1855,9339.94,13.71,0.99,3.02,431
2023-04-20,West,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,276,873.7,241141.2,1339,44801.32,28.45,1.05,3.32,613
2023-04-20,Central,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,277,1362.43,377393.11,977,47331.12,84.39,1.07,4.36,520
2023-04-20,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,317,1167.24,370015.08,1171,45678.48,87.02,0.99,3.27,556
2023-04-20,Central,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,321,780.97,250691.37,1449,27719.25,16.9,1.18,4.97,528
2023-04-20,Central,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,520,2047.67,1064788.4,678,18195.33,34.15,0.98,4.14,662
2023-04-20,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,624,648.78,404838.72,1738,15058.13,45.82,0.88,3.11,493
2023-04-20,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,594,987.68,586681.92,872,6776.43,97.94,0.91,3.65,663
2023-04-20,South,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,276,1027.21,283509.96,1599,20059.8,108.44,0.89,4.48,578
2023-04-20,West,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,354,443.94,157154.76,1240,40396.77,14.78,1.0,4.38,689
2023-04-20,North,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,395,1337.37,528261.15,965,46076.53,103.46,1.16,3.18,497
2023-04-20,West,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,233,2045.55,476613.15,1858,4020.35,48.2,1.05,4.91,527
2023-04-20,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,624,2496.57,1557859.68,987,23731.71,12.28,1.04,3.7,401
2023-04-20,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,660,628.03,414499.8,1164,6029.7,39.56,1.03,3.11,558
2023-04-20,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,688,2374.2,1633449.6,1861,22917.11,69.92,0.98,3.47,447
2023-04-20,East,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,514,2133.18,1096454.52,1303,31933.74,62.99,0.95,4.61,664
2023-04-20,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,197,1631.32,321370.04,998,31461.54,119.83,1.17,3.46,503
2023-04-20,Central,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,647,2051.66,1327424.02,957,22414.47,68.27,1.19,3.64,621
2023-04-20,North,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,168,1029.29,172920.72,1398,1546.85,13.57,0.94,3.84,632
2023-04-20,Central,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,264,1377.94,363776.16,1862,42338.39,49.03,1.05,4.45,421
2023-04-20,West,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,570,1572.39,896262.3,1152,39278.76,54.97,1.07,3.6,682
2023-04-20,Central,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,649,801.13,519933.37,1021,4994.77,92.34,1.17,4.81,688
2023-04-20,North,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,772,1158.95,894709.4,621,14610.87,117.26,0.91,3.49,594
2023-04-20,Central,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,313,692.6,216783.8,1335,15739.02,31.49,1.04,3.33,542
2023-04-20,South,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,694,419.7,291271.8,755,33579.63,94.68,0.99,4.54,484
2023-04-20,East,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,673,496.97,334460.81,1092,5861.29,76.58,0.96,4.53,584
2023-04-20,South,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,198,1532.96,303526.08,643,24191.97,20.92,0.99,3.92,565
2023-04-20,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,248,209.12,51861.76,965,15457.97,86.85,1.17,3.95,599
2023-04-20,North,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,625,2233.81,1396131.25,1739,28308.0,119.96,1.14,3.85,639
2023-04-20,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,783,828.21,648488.43,601,5894.48,48.58,1.06,3.8,590
2023-04-20,East,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,327,1662.5,543637.5,866,6461.32,114.59,0.89,3.6,641
2023-04-20,North,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,220,2226.97,489933.4,798,28240.77,11.14,1.08,4.42,549
2023-04-20,Central,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,603,700.44,422365.32,1370,14396.41,72.54,1.02,3.02,551
2023-04-20,East,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,104,649.28,67525.12,1261,40626.75,14.68,1.0,4.05,403
2023-04-20,South,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,700,202.33,141631.0,1159,18413.02,56.07,0.93,3.61,662
2023-04-20,Central,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,114,2442.26,278417.64,1026,12411.53,95.16,0.89,3.9,427
2023-04-20,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,111,1210.92,134412.12,1157,40667.59,65.93,1.04,4.0,514
2023-04-20,East,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,131,2201.61,288410.91,1181,34284.15,103.73,0.88,3.83,621
2023-04-20,West,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,796,2394.49,1906014.04,1766,49778.22,94.36,1.05,3.47,563
2023-04-20,West,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,486,1994.9,969521.4,990,28432.74,95.32,0.96,3.7,623
2023-04-20,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,731,383.52,280353.12,1690,19764.86,67.77,1.11,4.99,445
2023-04-20,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,612,1693.57,1036464.84,1779,29581.93,21.41,0.9,3.08,458
2023-04-20,North,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,610,623.96,380615.6,690,35810.18,114.7,1.2,3.48,469
2023-04-20,Central,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,227,2216.57,503161.39,1660,14477.71,93.49,1.0,4.79,437
2023-04-20,West,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,619,1333.15,825219.85,841,23996.64,82.63,0.89,3.03,499
2023-04-20,East,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,119,1877.19,223385.61,1595,31428.92,14.28,1.02,3.73,442
2023-04-20,Central,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,262,2421.91,634540.42,1714,1256.61,94.02,1.14,4.27,682
2023-04-20,West,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,792,1718.86,1361337.12,1985,2696.55,28.63,0.87,4.14,427
2023-04-20,West,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,660,1820.64,1201622.4,1993,49673.17,73.08,1.19,3.98,422
2023-04-20,North,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,309,2357.39,728433.51,1080,12658.5,90.42,1.04,4.98,691
2023-04-20,Central,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,463,754.22,349203.86,1652,9765.72,99.8,1.04,4.0,457
2023-04-20,West,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,233,440.48,102631.84,1201,41634.18,102.54,0.93,4.17,566
2023-04-20,West,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,267,2295.66,612941.22,1668,5411.82,75.38,1.11,4.81,517
2023-04-20,Central,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,557,2245.91,1250971.87,1357,12116.9,21.92,1.03,3.3,601
2023-04-20,North,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,673,2007.0,1350711.0,1246,41314.26,90.59,1.14,4.23,415
2023-04-20,East,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,285,2448.26,697754.1,970,16451.05,97.16,1.11,3.25,558
2023-04-20,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,288,1255.37,361546.56,795,1200.06,96.43,1.16,3.69,563
2023-04-20,East,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,502,1045.4,524790.8,792,41830.26,73.42,0.86,4.07,623
2023-04-20,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,189,1033.29,195291.81,1242,43860.84,72.86,0.9,3.42,624
2023-04-20,South,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,116,1407.95,163322.2,1231,45540.09,12.19,1.1,4.06,672
2023-04-20,East,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,100,2181.67,218167.0,1258,34185.37,95.48,0.96,3.8,468
2023-04-20,Central,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,541,1778.92,962395.72,1724,20593.88,105.51,1.1,3.95,450
2023-04-20,West,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,514,532.99,273956.86,1572,48179.69,29.72,1.02,3.23,422
2023-04-20,Central,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,112,790.03,88483.36,1379,35547.74,36.84,1.0,3.4,616
2023-04-20,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,346,1500.47,519162.62,1123,34785.0,14.44,1.0,4.29,552
2023-04-20,West,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,385,2354.06,906313.1,974,19400.22,113.03,1.02,4.12,423
2023-04-20,North,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,787,2356.82,1854817.34,1193,42874.54,19.0,1.08,3.86,425
2023-04-20,East,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,252,899.88,226769.76,560,40968.23,47.59,0.93,3.42,439
2023-04-20,North,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,776,1896.98,1472056.48,986,36011.53,116.41,1.08,4.57,521
2023-04-20,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,521,2322.99,1210277.79,985,28131.79,79.22,0.98,3.37,546
2023-04-20,North,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,240,1639.64,393513.6,548,36467.7,66.22,1.03,3.64,524
2023-04-20,South,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,231,2088.46,482434.26,1348,25686.28,15.48,0.98,3.87,615
2023-04-20,East,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,230,301.98,69455.4,1090,15036.97,86.82,0.98,4.6,609
2023-04-20,North,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,297,466.85,138654.45,1802,8605.47,27.84,0.86,4.6,421
2023-04-20,South,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,288,1311.52,377717.76,1131,22259.09,114.4,0.86,3.99,592
2023-04-20,East,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,626,1386.82,868149.32,1899,45945.14,16.8,1.14,4.7,571
2023-04-20,North,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,447,494.31,220956.57,1992,36918.59,45.71,1.0,4.03,517
2023-04-20,West,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,342,2153.91,736637.22,916,1137.64,62.86,1.03,4.05,590
2023-04-20,West,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,347,1955.39,678520.33,851,2546.78,91.02,0.97,3.54,553
2023-04-20,South,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,604,269.21,162602.84,1878,25212.35,111.45,0.92,3.43,512
2023-04-20,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,538,2272.43,1222567.34,1796,20902.78,97.84,1.15,4.95,653
2023-04-20,Central,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,360,1718.88,618796.8,1499,21256.46,39.7,1.12,3.26,478
2023-04-20,South,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,610,2176.71,1327793.1,1877,1908.42,26.53,1.01,4.73,557
2023-04-20,Central,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,611,1429.49,873418.39,1954,38792.75,11.93,1.06,3.23,404
2023-04-20,East,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,333,1339.33,445996.89,1798,8642.86,72.2,1.02,3.87,539
2023-04-20,Central,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,604,1422.23,859026.92,813,9996.31,52.28,0.87,4.11,663
2023-04-20,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,323,2183.39,705234.97,1918,22295.64,96.24,0.92,4.65,476
2023-04-20,North,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,302,1680.67,507562.34,674,19858.24,15.85,1.19,4.1,407
2023-04-20,North,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,644,2467.55,1589102.2,1598,23133.15,29.24,1.05,3.96,448
2023-04-20,South,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,208,938.8,195270.4,1768,24266.46,80.1,1.11,3.19,460
2023-04-20,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,243,967.38,235073.34,1844,45297.06,95.47,1.17,3.71,616
2023-04-20,Central,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,457,1082.73,494807.61,1895,18463.62,56.9,1.14,4.23,554
2023-04-20,East,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,310,345.81,107201.1,1919,3854.31,86.49,0.9,4.59,669
2023-04-21,South,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,790,248.14,196030.6,945,24516.71,42.62,1.12,4.2,666
2023-04-21,Central,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,268,2449.44,656449.92,1123,9522.51,103.33,0.99,4.4,454
2023-04-21,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,482,429.39,206965.98,1690,9665.69,77.29,0.98,4.9,420
2023-04-21,South,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,584,1709.03,998073.52,754,33225.99,50.41,1.1,4.47,403
2023-04-21,West,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,481,2112.59,1016155.79,1861,34778.78,20.22,1.1,3.19,510
2023-04-21,West,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,602,1980.76,1192417.52,788,38582.06,75.34,1.0,3.4,587
2023-04-21,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,394,1776.38,699893.72,540,40690.2,21.29,1.16,4.02,439
2023-04-21,North,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,566,2139.83,1211143.78,713,46334.93,30.97,0.93,3.53,673
2023-04-21,South,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,482,950.63,458203.66,1586,25321.86,51.95,0.91,4.13,659
2023-04-21,South,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,148,1293.76,191476.48,1819,49532.59,53.08,0.87,3.8,619
2023-04-21,East,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,279,1799.56,502077.24,1263,9997.86,41.0,0.86,3.85,585
2023-04-21,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,316,2105.59,665366.44,1394,29992.73,37.56,1.03,4.86,659
2023-04-21,South,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,111,967.09,107346.99,1251,37567.28,103.34,1.16,3.24,516
2023-04-21,West,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,436,513.48,223877.28,1267,30313.73,50.72,0.88,5.0,639
2023-04-21,Central,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,701,2219.83,1556100.83,1305,30916.87,75.08,1.04,4.14,617
2023-04-21,Central,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,514,532.82,273869.48,1127,18006.78,105.77,0.92,4.02,516
2023-04-21,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,311,2030.62,631522.82,1923,45541.85,68.9,1.09,3.26,636
2023-04-21,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,434,1334.55,579194.7,650,35927.1,54.02,0.9,4.47,667
2023-04-21,Central,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,399,1477.09,589358.91,1549,12938.34,37.52,1.09,3.34,491
2023-04-21,North,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,520,2009.18,1044773.6,1135,12036.34,36.28,1.0,4.36,574
2023-04-21,East,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,543,2493.08,1353742.44,1178,28950.53,48.03,0.88,3.73,577
2023-04-21,Central,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,754,1334.71,1006371.34,1605,21272.92,90.59,0.97,4.32,419
2023-04-21,South,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,298,859.85,256235.3,1858,12422.03,55.29,1.08,3.11,661
2023-04-21,West,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,569,1892.84,1077025.96,523,31738.94,15.3,1.04,4.35,457
2023-04-21,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,353,2127.51,751011.03,547,22397.09,78.67,0.92,4.64,545
2023-04-21,South,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,486,1092.34,530877.24,1374,27009.56,78.36,0.92,3.76,506
2023-04-21,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,485,852.54,413481.9,1883,48040.63,81.34,1.15,4.87,509
2023-04-21,East,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,353,2459.0,868027.0,1403,8151.88,86.67,1.08,3.66,421
2023-04-21,Central,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,443,849.73,376430.39,1404,20281.31,13.43,0.88,3.85,538
2023-04-21,East,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,281,2454.03,689582.43,1105,34317.43,15.39,1.0,4.96,403
2023-04-21,West,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,583,1903.28,1109612.24,904,36389.45,46.4,1.03,4.91,589
2023-04-21,West,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,356,1514.31,539094.36,1005,41384.61,12.23,0.89,3.26,500
2023-04-21,North,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,764,833.16,636534.24,1910,12948.26,34.17,1.12,3.54,470
2023-04-21,Central,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,346,1029.44,356186.24,1949,7002.57,62.6,1.0,4.75,639
